CODE_VILLE,BPR,GENDER,MARITAL_STATUS,NOMBRE_ENFANT,CUSTOMER_RATING,TAILLE_ENTREPRI,age_client,label_code,label_nom,pack_actuel,pack_etat,solde_moyen,solde_min,nb_mois_observes_solde,depot_moyen,flux_cred_total,nb_mois_avec_flux,nb_operations_gab,montant_total_gab,montant_moyen_gab,nb_retraits,montant_total_retraits,nb_paiements_digitaux,montant_total_payfac,nb_vignettes_payees,montant_total_vignette,label_eligibilite,jamais_active_digital,jamais_utilise_gab,anciennete_digitale_jours_imp,recence_gab_jours_imp,nb_mois_observes_solde_etait_extreme,NOMBRE_ENFANT_etait_extreme,solde_moyen_etait_extreme,solde_min_etait_extreme,solde_max_etait_extreme,depot_moyen_etait_extreme,flux_cred_moyen_etait_extreme,flux_cred_total_etait_extreme,montant_total_gab_etait_extreme,montant_moyen_gab_etait_extreme,montant_total_retraits_etait_extreme,montant_total_payfac_etait_extreme,montant_total_vignette_etait_extreme,solde_volatilite_indefinie,solde_volatilite_relative_imp
170,17,M,1,0,GLD,PARTICULIER,39,,,PLOCI,W,754.6654166666667,6.3,24,118.1608,70845.0,13,0,0.0,0.0,66,56500.0,0,0.0,0,0.0,0.0,1,1,2561,699,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,5.6991216306122405
11,01,M,1,0,SVC,PARTICULIER,42,,,PLOCI,W,18.25291666666667,-97.39,24,39.74875000000001,41328.89,11,23,0.0,0.0,8,4500.0,0,0.0,0,0.0,0.0,0,0,4157,670,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,10.561051886684773
346,81,M,1,0,SVC,PARTICULIER,47,,,PLOCI,W,-2707.62625,-1033.2150000000001,24,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,1,2561,699,0,0.0,0,1,0,0,0,0,0.0,0.0,0,0.0,0.0,1,3.5805933717645884
590,45,M,3,1,SVC,PARTICULIER,40,,,PCNS0,W,272.65375,14.87,24,267.53041666666667,14396.11,11,12,2.0,0.16666666666666666,62,28200.0,0,0.0,0,0.0,0.0,1,0,2561,898,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,5.4968618623437235
270,27,M,1,0,SVC,PARTICULIER,30,,,PJUN9,W,-75.04916666666668,-145.84,24,0.0,150.73,1,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,1,4157,699,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,1,3.5805933717645884
570,57,M,3,3,FNC,PARTICULIER,58,,,PLOC1,W,8844.20125,847.065,24,10424.4468,148457.32,13,22,0.0,0.0,126,101250.0,0,0.0,0,0.0,0.0,1,0,2561,673,0,0.0,0,1,0,0,0,0,0.0,0.0,1,0.0,0.0,0,2.4274611571056233
45,01,M,3,0,SIL,PARTICULIER,43,,,PLOCI,W,340.69041666666664,-11.79,24,881.948695652174,30500.0,13,242,0.0,0.0,50,69700.0,0,0.0,0,0.0,0.0,0,0,4156,669,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,11.792524249165604
780,78,M,1,0,SVC,PARTICULIER,53,09,MaRetraite,PLOCI,W,-688.2354166666668,-1033.2150000000001,24,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1.0,1,1,2561,699,0,0.0,0,1,0,0,0,0,0.0,0.0,0,0.0,0.0,1,3.5805933717645884
327,78,M,1,0,SVC,PARTICULIER,34,,,PLOCI,W,1385.5320833333333,-135.6,24,1676.1049999999998,5600.0,3,6,0.0,0.0,53,22000.0,0,0.0,0,0.0,0.0,1,0,2561,838,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,4.791105222211564
585,57,M,3,2,SVC,PARTICULIER,46,,,PLOCI,W,-3237.62375,-1033.2150000000001,24,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,1,2561,699,0,0.0,0,1,0,0,0,0,0.0,0.0,0,0.0,0.0,1,3.5805933717645884
450,45,F,3,2,SVC,PARTICULIER,68,,,PLOCI,W,-2851.20125,-1033.2150000000001,24,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,1,2561,699,0,0.0,0,1,0,0,0,0,0.0,0.0,0,0.0,0.0,1,3.5805933717645884
179,57,M,1,0,FNC,PARTICULIER,38,,,PLOF1,W,-2137.63625,-1033.2150000000001,24,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,1,2561,699,0,0.0,0,1,0,0,0,0,0.0,0.0,0,0.0,0.0,1,3.5805933717645884
231,27,F,1,0,SVC,PARTICULIER,31,,,PJUN5,W,-454.96375000000006,-549.62,24,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,1,4157,699,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,1,3.5805933717645884
680,01,M,1,0,PLT,PARTICULIER,35,,,PLOCI,W,13330.172916666665,-3.67,24,17465.385416666668,231919.675,11,0,0.0,0.0,25,35100.0,34,3685.04,0,0.0,0.0,0,1,4155,699,0,0.0,0,0,0,0,1,1,0.0,0.0,0,0.0,0.0,0,6.254903857680016
270,27,M,1,0,FNC,PARTICULIER,36,,,PLOF2,W,2986.56625,847.065,24,3022.9836,69408.47,13,139,170.0,1.223021582733813,34,51100.0,0,0.0,0,0.0,0.0,1,0,2561,662,0,0.0,0,1,0,0,0,0,0.0,0.0,0,0.0,0.0,0,1.4345822732042193
179,81,M,1,0,SVC,PARTICULIER,30,,,SANS_PACK,SANS_ETAT,2345.3923076923074,-12.65,13,1365.3339473684211,23600.0,11,2,0.0,0.0,4,500.0,5,90.0,0,0.0,0.0,0,0,596,977,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,3.116762162144434
810,81,F,1,1,SVC,PARTICULIER,30,,,PLOCI,W,-23.05166666666666,-315.93,24,142.78588235294117,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,1,2561,699,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,1,3.5805933717645884
400,78,M,1,0,SIL,PARTICULIER,38,,,PLOCI,W,8526.407916666665,847.065,24,6318.55,63969.34000000001,13,11,0.0,0.0,68,28300.0,52,2773.7400000000002,0,0.0,0.0,0,0,4061,739,0,0.0,0,1,0,0,0,0,0.0,0.0,0,0.0,0.0,0,2.0846709626987807
346,81,F,1,0,SVC,PARTICULIER,39,,,PLOCI,W,-598.4716666666667,-1033.2150000000001,24,0.0,0.0,0,1,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,0,2561,1280,0,0.0,0,1,0,0,0,0,0.0,0.0,0,0.0,0.0,1,3.5805933717645884
675,27,M,3,6,SVC,PARTICULIER,68,,,PLOC7,W,132.9679166666667,-0.96,24,204.466,21578.120000000003,13,30,0.0,0.0,14,25400.0,0,0.0,0,0.0,0.0,1,0,2561,670,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,14.831171679885182
337,81,M,3,3,SVC,PARTICULIER,45,,,SANS_PACK,SANS_ETAT,-8446.854583333332,-1033.2150000000001,24,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,1,2561,699,0,0.0,0,1,0,0,0,0,0.0,0.0,0,0.0,0.0,1,3.5805933717645884
570,64,M,1,0,SVC,PARTICULIER,34,,,PLOCI,W,2407.0881249999998,-462.67,36,10904.28090909091,0.0,0,0,0.0,0.0,49,38600.0,4,4243.45,0,0.0,0.0,0,1,4157,699,1,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,12.53397401061085
780,78,F,3,2,SVC,PARTICULIER,61,,,PLOCI,W,-1090.9256249999999,-1033.2150000000001,36,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,1,2561,699,1,0.0,0,1,0,0,0,0,0.0,0.0,0,0.0,0.0,1,3.5805933717645884
787,78,M,3,1,SVC,PARTICULIER,43,,,PLOC1,W,-6556.446666666667,-1033.2150000000001,24,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,1,4157,699,0,0.0,0,1,0,0,0,0,0.0,0.0,0,0.0,0.0,1,3.5805933717645884
50,64,M,1,0,SIL,PARTICULIER,32,,,SANS_PACK,SANS_ETAT,28334.288333333323,847.065,24,14797.202600000004,78400.0,12,27,0.0,0.0,52,45900.0,0,0.0,0,0.0,0.0,1,0,2561,811,0,0.0,1,1,0,0,0,0,0.0,0.0,0,0.0,0.0,0,2.6373948101631646
575,57,M,1,0,SVC,PARTICULIER,31,,,PJUN5,W,-3576.49875,-1033.2150000000001,24,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,1,2561,699,0,0.0,0,1,0,0,0,0,0.0,0.0,0,0.0,0.0,1,3.5805933717645884
575,57,M,1,0,SVC,PARTICULIER,31,,,PJUN5,W,-1024.1762499999998,-1033.2150000000001,24,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,1,2561,699,0,0.0,0,1,0,0,0,0,0.0,0.0,0,0.0,0.0,1,3.5805933717645884
780,78,M,1,0,SVC,PARTICULIER,35,09,MaRetraite,PLOCI,W,209.81187500000001,-10.43,36,314.16523809523807,8443.65,8,2,0.0,0.0,1,100.0,0,0.0,0,0.0,1.0,1,0,2561,663,1,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,6.973914131409387
179,17,M,1,0,SVC,PARTICULIER,30,,,PLOCI,W,111.75937499999999,-235.22,36,248.91958333333332,0.0,0,0,0.0,0.0,15,22500.0,0,0.0,0,0.0,0.0,1,1,2561,699,1,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,38.13935072561027
170,17,M,1,0,SVC,PARTICULIER,35,,,PLOCI,W,-3722.2725000000005,-1033.2150000000001,24,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,1,2561,699,0,0.0,0,1,0,0,0,0,0.0,0.0,0,0.0,0.0,1,3.5805933717645884
270,27,M,1,0,SVC,PARTICULIER,35,,,SANS_PACK,SANS_ETAT,-331.84000000000003,-331.84,24,108.43000000000002,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,1,2561,699,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,1,3.5805933717645884
391,78,M,1,0,PLT,PARTICULIER,38,,,PLOCI,W,5882.14375,-45.84,24,25709.188979591836,73158.0,3,10,0.0,0.0,68,49300.0,99,8651.77,0,0.0,0.0,0,0,2869,681,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,4.054933203562052
815,81,M,3,2,GLD,PARTICULIER,66,,,PLOC1,W,28334.288333333323,847.065,24,45272.472928571435,128479.47,13,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,1,2561,699,0,0.0,1,1,1,1,0,0,0.0,0.0,0,0.0,0.0,0,3.5805933717645884
565,78,M,1,0,GLD,PARTICULIER,30,,,PLOCI,W,28334.288333333323,-32.84,24,45272.472928571435,44500.0,3,3,0.0,0.0,18,16900.0,0,0.0,0,0.0,0.0,1,0,2561,939,0,0.0,1,0,1,1,0,0,0.0,0.0,0,0.0,0.0,0,3.611647795636066
270,27,F,3,2,PLT,PARTICULIER,45,,,PLOF1,W,28334.288333333323,847.065,24,45272.472928571435,231919.675,13,120,1441.0,12.008333333333333,38,101250.0,0,0.0,0,0.0,0.0,0,0,4156,666,0,0.0,1,1,1,1,1,1,0.0,0.0,1,0.0,0.0,0,3.5805933717645884
270,17,M,1,0,SVC,PARTICULIER,32,,,SANS_PACK,SANS_ETAT,-1253.1208333333336,-1033.2150000000001,24,100.0,1653.63,1,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,1,2561,699,0,0.0,0,1,0,0,0,0,0.0,0.0,0,0.0,0.0,1,3.5805933717645884
50,64,M,3,0,SVC,PARTICULIER,58,,,PCNS0,W,2592.7520833333333,-32.12,24,2555.3268000000003,24000.0,2,1,0.0,0.0,59,29800.0,0,0.0,0,0.0,0.0,1,0,2561,758,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,5.3940020296965665
585,27,M,1,0,GLD,PARTICULIER,32,,,PCNS1,W,28334.288333333323,0.0,36,45237.8684,231919.675,13,1,0.0,0.0,92,101250.0,210,20825.44,1,1500.0,0.0,0,0,4069,969,1,0.0,1,0,1,0,1,1,0.0,0.0,1,0.0,0.0,0,3.6104887758783204
607,78,M,3,0,SIL,PARTICULIER,32,,,PLOCI,W,664.52375,-57.8,24,723.559,8280.0,8,60,0.0,0.0,22,12100.0,0,0.0,0,0.0,0.0,1,0,2561,672,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,3.536141484785157
330,81,M,1,0,SIL,PARTICULIER,32,,,PLOCI,W,449.7908333333334,-17.1,36,1010.8581818181818,47268.0,13,70,9.0,0.12857142857142856,32,34300.0,0,0.0,0,0.0,0.0,0,0,4156,662,1,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,6.551534139016467
425,27,F,1,0,PLT,PARTICULIER,37,,,PFEM1,W,28334.288333333323,847.065,24,45272.472928571435,231919.675,13,1,0.0,0.0,33,67700.0,0,0.0,0,0.0,0.0,0,0,4156,955,0,0.0,1,1,1,1,1,1,0.0,0.0,0,0.0,0.0,0,3.5805933717645884
480,27,M,3,2,SVC,PARTICULIER,52,,,PLOCI,W,-3069.5262500000003,-1033.2150000000001,24,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,1,2561,699,0,0.0,0,1,0,0,0,0,0.0,0.0,0,0.0,0.0,1,3.5805933717645884
780,78,F,1,0,SVC,PARTICULIER,33,,,PLOCI,W,-2765.23625,-1033.2150000000001,24,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,1,2561,699,0,0.0,0,1,0,0,0,0,0.0,0.0,0,0.0,0.0,1,3.5805933717645884
731,64,F,1,0,SVC,PARTICULIER,29,,,PCNS0,W,-26.398333333333326,-230.3,36,83.375,0.0,0,3,20.0,6.666666666666667,3,700.0,0,0.0,0,0.0,0.0,1,0,2561,1146,1,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,1,3.5805933717645884
780,78,M,3,3,SVC,PARTICULIER,54,,,PRO06,W,28334.288333333323,270.67,24,14921.23,231919.675,12,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,1,2561,699,0,0.0,1,0,0,0,1,1,0.0,0.0,0,0.0,0.0,0,3.3393730905423022
780,45,M,3,2,SIL,PARTICULIER,50,,,PLOCI,W,7452.974166666668,-17.09,24,4792.418000000001,51878.97,10,0,0.0,0.0,46,43500.0,0,0.0,0,0.0,0.0,1,1,2561,699,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,4.403980111295613
353,81,M,3,1,SVC,PARTICULIER,41,,,PLOCI,W,-1849.8891666666666,-1033.2150000000001,36,0.0,2602.22,1,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,1,2561,699,0,0.0,0,1,0,0,0,0,0.0,0.0,0,0.0,0.0,1,3.5805933717645884
621,17,M,3,2,SVC,PARTICULIER,53,,,PCNS0,W,925.5758333333333,42.94,24,758.3340000000001,12050.06,13,1,0.0,0.0,9,9800.0,0,0.0,0,0.0,0.0,1,0,2561,716,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,2.3755481947724433
728,64,F,1,0,SVC,PARTICULIER,33,,,PLOCI,W,-3362.86875,-1033.2150000000001,24,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,1,2561,699,0,0.0,0,1,0,0,0,0,0.0,0.0,0,0.0,0.0,1,3.5805933717645884
780,78,M,3,1,SVC,PARTICULIER,42,,,PLOC1,W,-585.547142857143,-1033.2150000000001,35,41.67,0.0,0,4,0.48,0.12,2,800.0,0,0.0,0,0.0,0.0,1,0,2561,1133,0,0.0,0,1,0,0,0,0,0.0,0.0,0,0.0,0.0,1,3.5805933717645884
750,01,M,1,0,SVC,PARTICULIER,36,,,PLOCI,W,2513.4099999999994,847.065,24,2612.41,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,1,2561,699,0,0.0,0,1,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.7811479225434769
690,64,M,9,0,JNE,PARTICULIER,19,,,PJUN5,V,16.5,11.0,2,0.0,9925.0,2,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,1,310,699,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.6666666666666666
780,78,F,9,0,JNE,PARTICULIER,24,,,PJUN5,W,-30.63958333333333,-97.38,24,13.426666666666668,0.0,0,1,0.0,0.0,11,5400.0,3,30.0,0,0.0,0.0,0,0,2053,1220,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,1,3.5805933717645884
570,57,M,9,0,SVC,PARTICULIER,33,,,SANS_PACK,SANS_ETAT,5605.469090909091,-15.4,11,0.0,52127.75,10,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,1,540,699,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,1.7770323657934068
780,78,F,9,0,SVC,PARTICULIER,49,,,PLOCI,W,-1998.04375,-1033.2150000000001,24,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,1,3177,699,0,0.0,0,1,0,0,0,0,0.0,0.0,0,0.0,0.0,1,3.5805933717645884
270,81,M,1,0,PLT,PARTICULIER,35,09,MaRetraite,PLOCI,W,28334.288333333323,-62.18,36,45272.472928571435,231919.675,13,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1.0,0,1,3155,699,0,0.0,1,0,1,1,1,1,0.0,0.0,0,0.0,0.0,0,3.6126832901455748
450,45,M,9,0,JNE,PARTICULIER,24,,,SANS_PACK,SANS_ETAT,12968.764000000001,0.0,15,878.4612,42742.509999999995,6,24,0.0,0.0,6,4000.0,0,0.0,0,0.0,0.0,1,0,2561,834,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,1.7419323846127508
380,27,M,1,0,PLT,PARTICULIER,29,,,PJUN9,W,6815.552916666667,-48.79,36,4532.447727272727,231919.675,13,0,0.0,0.0,22,6900.0,62,4418.39,0,0.0,0.0,0,1,3176,699,1,0.0,0,0,0,0,0,1,0.0,0.0,0,0.0,0.0,0,7.430186606894879
476,45,M,3,0,SIL,PARTICULIER,28,,,PJUN5,W,877.7933333333334,-328.31,24,187.68844444444443,30151.8,6,0,0.0,0.0,5,3800.0,12,408.0,0,0.0,0.0,0,1,2330,699,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,4.994125420562168
332,81,M,9,0,SVC,PARTICULIER,36,,,PLOCO,W,-816.5499999999998,-1033.2150000000001,24,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,1,2053,699,0,0.0,0,1,0,0,0,0,0.0,0.0,0,0.0,0.0,1,3.5805933717645884
780,78,F,1,0,SVC,PARTICULIER,48,,,PLOCO,W,-856.2558333333333,-1033.2150000000001,24,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,1,2053,699,0,0.0,0,1,0,0,0,0,0.0,0.0,0,0.0,0.0,1,3.5805933717645884
720,64,M,9,0,PLT,PARTICULIER,28,,,PLOCO,W,2101.669583333333,-1028.73,24,1289.5605555555553,231919.675,13,22,0.0,0.0,13,5700.0,0,0.0,0,0.0,0.0,0,0,2053,670,0,0.0,0,0,0,0,1,1,0.0,0.0,0,0.0,0.0,0,7.1146768828829945
780,81,F,3,0,GLD,PARTICULIER,31,,,PLOCO,W,3929.25125,91.12,24,3577.8518000000013,121470.0,12,5,0.0,0.0,64,36000.0,29,2014.77,0,0.0,0.0,0,0,1591,953,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,2.5975305091523477
815,81,F,1,0,FNC,PARTICULIER,29,,,PLOF1,W,-913.8941666666666,-1033.2150000000001,24,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,1,3175,699,0,0.0,0,1,0,0,0,0,0.0,0.0,0,0.0,0.0,1,3.5805933717645884
825,81,M,1,0,SIL,PARTICULIER,26,,,PJUN5,W,10090.099166666669,0.0,36,45272.472928571435,0.0,0,10,0.0,0.0,2,1500.0,0,0.0,0,0.0,0.0,0,0,3176,707,1,0.0,0,0,1,1,0,0,0.0,0.0,0,0.0,0.0,0,10.138714031469297
553,01,M,1,0,SVC,PARTICULIER,31,,,PLOCI,W,427.8274999999999,-191.56,24,806.4305555555553,6930.0,11,0,0.0,0.0,1,200.0,0,0.0,0,0.0,0.0,1,1,2561,699,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,3.5365188072295504
815,81,F,1,0,SIL,PARTICULIER,35,,,PFA01,W,338.0225,-34.65,24,197.67642857142852,66158.28,13,34,20.0,0.5882352941176471,34,40500.0,1,99.0,0,0.0,0.0,0,0,4156,670,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,8.408345598295972
430,43,F,1,0,PLT,PARTICULIER,32,,,PLOCC,V,26669.391666666666,449.74,24,6593.481399999999,231919.675,13,2,0.0,0.0,45,89200.0,89,21781.41,0,0.0,0.0,0,0,2442,785,0,0.0,0,0,0,0,1,1,0.0,0.0,0,0.0,0.0,0,3.215510540016692
610,17,F,2,2,SVC,PARTICULIER,40,09,MaRetraite,PLOCI,W,43.1688888888889,-661.53,27,685.185,19500.0,13,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1.0,1,1,2561,699,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,48.8194172758159
320,01,F,1,0,FNC,PARTICULIER,34,,,PLOCI,W,28334.288333333323,847.065,24,24879.478000000003,231919.675,13,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,1,4156,699,0,0.0,1,1,1,0,1,1,0.0,0.0,0,0.0,0.0,0,3.5805933717645884
500,50,M,3,0,GLD,PARTICULIER,45,,,PLOC1,W,9441.848333333333,847.065,24,6429.828800000001,231919.675,11,0,0.0,0.0,4,10500.0,0,0.0,0,0.0,0.0,0,1,2735,699,0,0.0,0,1,0,0,1,1,0.0,0.0,0,0.0,0.0,0,2.8384362948709376
570,57,F,1,0,SVC,PARTICULIER,31,,,PLOCI,W,1118.6441666666667,-158.48,24,756.6228571428571,22900.0,12,30,0.0,0.0,7,1600.0,0,0.0,0,0.0,0.0,1,0,2561,664,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,1.845770139894053
780,78,M,1,0,GLD,PARTICULIER,39,,,PLOCI,W,24236.53958333333,847.065,24,17804.6092,145343.56,13,6,0.0,0.0,110,35800.0,156,1840.0,0,0.0,0.0,0,0,4156,680,0,0.0,0,1,0,0,0,0,0.0,0.0,0,0.0,0.0,0,2.178786489648593
201,45,M,1,0,SIL,PARTICULIER,48,,,PLOCI,V,8189.107916666668,-7.39,24,13820.114,37871.0,11,3,0.0,0.0,40,38300.0,22,1928.0,0,0.0,0.0,0,0,4069,737,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,2.2151301685841944
825,81,M,3,5,SVC,PARTICULIER,64,,,PLOCI,W,307.8733333333334,111.29,12,672.8771428571428,2400.0,1,2,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,0,2561,775,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,1.002035469132327
270,27,F,3,1,SVC,PARTICULIER,36,,,PLOCI,W,-3052.63625,-1033.2150000000001,24,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,1,2561,699,0,0.0,0,1,0,0,0,0,0.0,0.0,0,0.0,0.0,1,3.5805933717645884
270,27,M,1,0,SVC,PARTICULIER,41,,,PLOCI,W,-619.9849999999999,-1006.99,24,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,1,2561,699,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,1,3.5805933717645884
780,78,M,3,2,SIL,PARTICULIER,44,,,PLOCI,W,1595.0195833333335,1.72,24,883.7236734693878,82365.32,13,185,0.11,0.0005945945945945946,46,62400.0,0,0.0,0,0.0,0.0,1,0,2561,660,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,3.561874762770676
780,81,M,3,0,FNC,PARTICULIER,32,,,PJUN9,W,2889.266527777777,0.0,36,27043.510000000006,138747.34,14,9,0.0,0.0,63,58700.0,94,5180.12,0,0.0,0.0,0,0,4069,934,1,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,21.751939253710063
31,01,M,1,0,PLT,PARTICULIER,37,,,PLOCI,W,97.40083333333332,-148.15,24,29810.92142857144,231919.675,3,22,1733.75,49.55882352941177,16,8000.0,0,0.0,0,0.0,0.0,1,0,2561,743,0,0.0,0,0,0,0,1,1,1.0,1.0,0,0.0,0.0,0,13.99597881606078
735,64,M,1,0,SVC,PARTICULIER,32,,,PLOCI,W,-2748.19875,-1033.2150000000001,24,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,1,2561,699,0,0.0,0,1,0,0,0,0,0.0,0.0,0,0.0,0.0,1,3.5805933717645884
780,78,F,3,3,SIL,PARTICULIER,42,,,PCNS0,W,955.2194444444443,0.0,36,2412.4924000000005,97660.73000000001,13,156,0.0,0.0,79,74300.0,0,0.0,0,0.0,0.0,1,0,2561,660,1,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,7.520973365631517
556,01,F,1,0,SVC,PARTICULIER,28,09,MaRetraite,PJUN5,W,24150.581666666665,847.065,24,24636.02,24500.0,4,9,0.0,0.0,17,8500.0,0,0.0,0,0.0,1.0,0,0,1693,877,0,0.0,0,1,0,0,0,0,0.0,0.0,0,0.0,0.0,0,1.3542520611477338
500,50,M,1,0,SIL,PARTICULIER,44,,,SANS_PACK,SANS_ETAT,2322.9025,-16.62,24,1434.2028,69414.97,11,0,0.0,0.0,67,87500.0,0,0.0,0,0.0,0.0,0,1,2682,699,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,3.522773771176362
660,50,F,1,0,FNC,PARTICULIER,40,,,PLOF1,W,28334.288333333323,0.0,27,45272.472928571435,99275.44,13,3,0.0,0.0,50,34200.0,0,0.0,0,0.0,0.0,0,0,4155,1340,0,0.0,1,0,1,1,0,0,0.0,0.0,0,0.0,0.0,0,3.6104887758783204
270,27,M,1,0,PLT,PARTICULIER,38,,,PLOF2,W,28334.288333333323,847.065,24,5028.206,231919.675,13,18,1733.75,49.55882352941177,106,101250.0,165,18664.96,1,700.0,0.0,0,0,4155,714,0,0.0,1,1,1,0,1,1,1.0,1.0,1,0.0,0.0,0,3.5805933717645884
360,81,M,1,0,SVC,PARTICULIER,41,,,PLOCI,W,-3207.71125,-1033.2150000000001,24,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,1,2561,699,0,0.0,0,1,0,0,0,0,0.0,0.0,0,0.0,0.0,1,3.5805933717645884
90,45,M,1,0,SVC,PARTICULIER,40,,,PLOCI,W,-3284.886250000001,-1033.2150000000001,24,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,1,2561,699,0,0.0,0,1,0,0,0,0,0.0,0.0,0,0.0,0.0,1,3.5805933717645884
